Tipo aloxamento,Ano,Establecementos,,,
,2017,-0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,1,,,
27065,Vilalba,,,,
Hoteis,,,,,
,2003,4,VILALBA,27065,
,2004,4,,,
,2005,4,,,
,2006,5,,,
,2007,5,,,
,2008,5,,,
,2009,5,,,
,2010,5,,,
,2011,5,,,
,2012,5,,,
,2013,5,,,
,2017,5,,,
,2018,5,,,
,2019,4,,,
,2020,4,,,
,2021,4,,,
,2022,5,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,9,,,
,2010,9,,,
,2011,9,,,
,2012,9,,,
,2013,9,,,
,2017,7,,,
,2018,7,,,
,2019,8,,,
,2020,9,,,
,2021,9,,,
,2022,9,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,2,,,
,2018,3,,,
,2019,3,,,
,2020,3,,,
,2021,3,,,
,2022,3,,,
Turismo rural,,,,,
,2003,2,,,
,2004,2,,,
,2005,2,,,
,2006,2,,,
,2007,2,,,
,2008,2,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,1,,,
,2018,1,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,2,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,1,,,
,2019,4,,,
,2020,6,,,
,2021,9,,,
,2022,12,,,
27021,Xermade,,,,
Hoteis,,,,,
,2003,0,XERMADE,27021,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Turismo rural,,,,,
,2003,2,,,
,2004,2,,,
,2005,2,,,
,2006,2,,,
,2007,2,,,
,2008,2,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,1,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,0,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,2,,,
,2019,2,,,
,2020,3,,,
,2021,7,,,
,2022,7,,,
2712,Terra de Lemos,,,,
Hoteis,,,,,
,2003,8,TERRA DE LEMOS,2712,
,2004,8,,,
,2005,9,,,
,2006,10,,,
,2007,10,,,
,2008,11,,,
,2009,11,,,
,2010,11,,,
,2011,12,,,
,2012,12,,,
,2013,12,,,
,2017,11,,,
,2018,11,,,
,2019,11,,,
,2020,12,,,
,2021,12,,,
,2022,12,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,12,,,
,2010,12,,,
,2011,13,,,
,2012,13,,,
,2013,14,,,
,2017,14,,,
,2018,14,,,
,2019,14,,,
,2020,14,,,
,2021,15,,,
,2022,16,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,1,,,
Turismo rural,,,,,
,2003,14,,,
,2004,14,,,
,2005,14,,,
,2006,16,,,
,2007,16,,,
,2008,16,,,
,2009,15,,,
,2010,14,,,
,2011,15,,,
,2012,17,,,
,2013,18,,,
,2017,18,,,
,2018,20,,,
,2019,20,,,
,2020,20,,,
,2021,20,,,
,2022,20,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,2,,,
,2022,4,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,5,,,
,2018,7,,,
,2019,8,,,
,2020,9,,,
,2021,9,,,
,2022,10,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,21,,,
,2019,44,,,
,2020,75,,,
,2021,100,,,
,2022,145,,,
27008,Bóveda,,,,
Hoteis,,,,,
,2003,1,BOVEDA,27008,
,2004,1,,,
,2005,1,,,
,2006,1,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,3,,,
,2010,3,,,
,2011,3,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,3,,,
,2022,3,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Turismo rural,,,,,
,2003,2,,,
,2004,2,,,
,2005,2,,,
,2006,3,,,
,2007,3,,,
,2008,3,,,
,2009,3,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,0,,,
,2019,1,,,
,2020,1,,,
,2021,2,,,
,2022,2,,,
27031,Monforte de Lemos,,,,
Hoteis,,,,,
,2003,6,MONFORTE DE LEMOS,27031,
,2004,6,,,
,2005,7,,,
,2006,7,,,
,2007,7,,,
,2008,7,,,
,2009,7,,,
,2010,7,,,
,2011,7,,,
,2012,7,,,
,2013,7,,,
,2017,7,,,
,2018,7,,,
,2019,7,,,
,2020,7,,,
,2021,7,,,
,2022,7,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,5,,,
,2010,5,,,
,2011,6,,,
,2012,7,,,
,2013,8,,,
,2017,8,,,
,2018,8,,,
,2019,8,,,
,2020,8,,,
,2021,7,,,
,2022,7,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,1,,,
Turismo rural,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,7,,,
,2019,17,,,
,2020,30,,,
,2021,39,,,
,2022,66,,,
27041,Pantón,,,,
Hoteis,,,,,
,2003,0,PANTON,27041,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,2,,,
,2022,2,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Turismo rural,,,,,
,2003,3,,,
,2004,3,,,
,2005,3,,,
,2006,4,,,
,2007,4,,,
,2008,4,,,
,2009,4,,,
,2010,4,,,
,2011,5,,,
,2012,7,,,
,2013,7,,,
,2017,8,,,
,2018,8,,,
,2019,8,,,
,2020,8,,,
,2021,8,,,
,2022,8,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,1,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,10,,,
,2019,13,,,
,2020,17,,,
,2021,21,,,
,2022,26,,,
27047,"Pobra do Brollón, A",,,,
Hoteis,,,,,
,2003,1,POBRA DO BROLLON,27047,
,2004,1,,,
,2005,1,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,1,,,
,2022,1,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Turismo rural,,,,,
,2003,2,,,
,2004,2,,,
,2005,2,,,
,2006,2,,,
,2007,2,,,
,2008,2,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,3,,,
,2017,3,,,
,2018,3,,,
,2019,3,,,
,2020,3,,,
,2021,3,,,
,2022,3,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,2,,,
,2019,2,,,
,2020,4,,,
,2021,4,,,
,2022,5,,,
27058,"Saviñao, O",,,,
Hoteis,,,,,
,2003,0,O SAVINAO,27058,
,2004,0,,,
,2005,0,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,2,,,
,2021,1,,,
,2022,1,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,2,,,
,2022,2,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Turismo rural,,,,,
,2003,5,,,
,2004,5,,,
,2005,5,,,
,2006,5,,,
,2007,5,,,
,2008,5,,,
,2009,4,,,
,2010,4,,,
,2011,4,,,
,2012,4,,,
,2013,4,,,
,2017,3,,,
,2018,4,,,
,2019,4,,,
,2020,4,,,
,2021,4,,,
,2022,4,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,2,,,
,2019,5,,,
,2020,8,,,
,2021,11,,,
,2022,14,,,
27059,Sober,,,,
Hoteis,,,,,
,2003,0,SOBER,27059,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,2,,,
,2022,2,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,1,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Turismo rural,,,,,
,2003,2,,,
,2004,2,,,
,2005,2,,,
,2006,2,,,
,2007,2,,,
,2008,2,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,3,,,
,2019,3,,,
,2020,3,,,
,2021,3,,,
,2022,3,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,2,,,
,2022,3,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,4,,,
,2018,6,,,
,2019,7,,,
,2020,8,,,
,2021,8,,,
,2022,9,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,0,,,
,2019,6,,,
,2020,15,,,
,2021,23,,,
,2022,32,,,
2713,A Ulloa,,,,
Hoteis,,,,,
,2003,2,A ULLOA,2713,
,2004,2,,,
,2005,4,,,
,2006,4,,,
,2007,4,,,
,2008,4,,,
,2009,4,,,
,2010,4,,,
,2011,4,,,
,2012,4,,,
,2013,4,,,
,2017,4,,,
,2018,4,,,
,2019,5,,,
,2020,5,,,
,2021,4,,,
,2022,6,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,20,,,
,2010,20,,,
,2011,25,,,
,2012,25,,,
,2013,17,,,
,2017,19,,,
,2018,19,,,
,2019,19,,,
,2020,23,,,
,2021,29,,,
,2022,30,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,9,,,
,2013,10,,,
,2017,21,,,
,2018,23,,,
,2019,22,,,
,2020,23,,,
,2021,22,,,
,2022,21,,,
Turismo rural,,,,,
,2003,7,,,
,2004,7,,,
,2005,8,,,
,2006,9,,,
,2007,10,,,
,2008,12,,,
,2009,13,,,
,2010,13,,,
,2011,13,,,
,2012,13,,,
,2013,13,,,
,2017,13,,,
,2018,13,,,
,2019,13,,,
,2020,13,,,
,2021,13,,,
,2022,12,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,1,,,
,2005,1,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,1,,,
,2017,1,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,2,,,
,2018,4,,,
,2019,5,,,
,2020,5,,,
,2021,4,,,
,2022,4,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,1,,,
,2019,1,,,
,2020,6,,,
,2021,12,,,
,2022,14,,,
27003,Antas de Ulla,,,,
Hoteis,,,,,
,2003,0,ANTAS DE ULLA,27003,
,2004,0,,,
,2005,1,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
